Date,signal,market_return,strategy_return,cum_market,cum_strategy
2025-07-02,1,0.004745096791088033,0.004745096791088033,1.1377961357548614,2.86618326684721
2025-07-03,0,0.008338955206607324,0.008338955206607324,1.147284166765172,2.890084240723376
2025-07-07,0,-0.007862297279128794,-0.0,1.1382638775824268,2.890084240723376
2025-07-08,1,-0.0007158868810946961,-0.0,1.1374490094052414,2.890084240723376
2025-07-09,1,0.0060621034026635545,0.0060621034026635545,1.1443443429155131,2.9076042302330496
2025-07-10,0,0.0027462050044453346,0.0027462050044453346,1.1474869470768365,2.915589107521062
2025-07-11,1,-0.0032975229626984737,-0.0,1.1437030825194539,2.915589107521062
2025-07-14,0,0.001407413809457303,0.001407413809457303,1.1453127460317105,2.9196925478936904
2025-07-15,1,-0.003956298214731202,-0.0,1.1407815472592764,2.9196925478936904
2025-07-16,1,0.003193657417327689,0.003193657417327689,1.1444248127092316,2.9290170456555873
2025-07-17,0,0.00537376740890938,0.00537376740890938,1.1505746854697156,2.9447569019956714
2025-07-18,1,-9.048620868445933e-05,-0.0,1.1504705743286192,2.9447569019956714
2025-07-21,1,0.001399134882868358,0.001399134882868358,1.1520802378408759,2.9488770140988207
2025-07-22,1,0.0006375316336257875,0.0006375316336257875,1.1528147254369745,2.9507570164789807
2025-07-23,1,0.007811886951519131,0.007811886951519131,1.1618203837481347,2.9738079967131164
2025-07-24,1,0.0006982236416543941,0.0006982236416543941,1.1626315942074237,2.9758843797621624
2025-07-25,1,0.00397432777929585,0.00397432777929585,1.1672522732493693,2.987711519720624
2025-07-28,0,0.00017685810881817865,0.00017685810881817865,1.1674587112789299,2.988239920729696
2025-07-29,0,-0.002959442388724254,-0.0,1.1640036844816857,2.988239920729696
2025-07-30,0,-0.0012494327466496813,-0.0,1.1625493401610734,2.988239920729696
2025-07-31,0,-0.0036948193411530106,-0.0,1.1582539303740016,2.988239920729696
2025-08-01,1,-0.015992133140148468,-0.0,1.1397309793093604,2.988239920729696
2025-08-04,0,0.01473710033091602,0.01473710033091602,1.1565273091016957,3.0322779122543384
2025-08-05,1,-0.004857865996303334,-0.0,1.1509090544130143,3.0322779122543384
2025-08-06,0,0.007281907295092482,0.007281907295092482,1.1592898674523324,3.054358678904331
2025-08-07,1,-0.0007974800154801898,-0.0,1.1583653569508905,3.054358678904331
2025-08-08,0,0.007799715348974834,0.007799715348974834,1.167400277005221,3.078181807173456
2025-08-11,1,-0.0025041278217863283,-0.0,1.1644769574924112,3.078181807173456
2025-08-12,1,0.01134543584661274,0.01134543584661274,1.1776884561085001,3.113105121390953
2025-08-13,1,0.0032300788824048965,0.0032300788824048965,1.1814924827206283,3.1231606965022642
2025-08-14,0,0.00030309080129242716,0.00030309080129242716,1.1818505822239371,3.124107297780332
2025-08-15,0,-0.0028971350972291088,-0.0,1.1784266014224956,3.124107297780332
2025-08-18,0,-0.00010076318078544588,-0.0,1.178307859409814,3.124107297780332
2025-08-19,0,-0.005858103118756786,-0.0,1.1714052104637498,3.124107297780332
2025-08-20,0,-0.0024316693228262354,-0.0,1.1685567403488664,3.124107297780332
2025-08-21,1,-0.004004181529308926,-0.0,1.163877627033212,3.124107297780332
2025-08-22,0,0.015186444876893468,0.015186444876893468,1.1815527904596015,3.1715513810475735
2025-08-25,1,-0.004266385548063467,-0.0,1.1765118307101106,3.1715513810475735
2025-08-26,1,0.004133995191134998,0.004133995191134998,1.1813755249605795,3.1846625592052615
2025-08-27,1,0.0023909843081744153,0.0023909843081744153,1.1842001753028215,3.1922770374111518
2025-08-28,0,0.0031567194195349924,0.0031567194195349924,1.1879383629928166,3.2023541603276833
2025-08-29,0,-0.00639818429357164,-0.0,1.1803377144169849,3.2023541603276833
2025-09-02,1,-0.006922279936861564,-0.0,1.1721670863377551,3.2023541603276833
2025-09-03,1,0.0051000736279842585,0.0051000736279842585,1.1781452247823774,3.218686402328236
2025-09-04,0,0.008346486409699372,0.008346486409699372,1.1879785978896757,3.2455511246423527
2025-09-05,1,-0.003165152978388819,-0.0,1.184218463892303,3.2455511246423527
2025-09-08,1,0.0021059789159529885,0.0021059789159529885,1.1867124030091425,3.252386186881497
2025-09-09,1,0.0026881536531127015,0.0026881536531127015,1.1899024682904857,3.261129100691096
2025-09-10,1,0.002983469943562689,0.002983469943562689,1.1934525065404014,3.2708585813450854
2025-09-11,0,0.008485890387959882,0.008485890387959882,1.2035800136941393,3.298614728740898
2025-09-12,1,-0.00048276131466740146,-0.0,1.202998971824421,3.298614728740898
2025-09-15,0,0.004706619226962694,0.004706619226962694,1.208661029915226,3.3141400522455324
2025-09-16,0,-0.0012879303382402618,-0.0,1.2071043587061496,3.3141400522455324
2025-09-17,1,-0.0009701681605103207,-0.0,1.2059332644909198,3.3141400522455324
2025-09-18,1,0.004789119185128365,0.004789119185128365,1.2117086226238778,3.330011863951944
2025-09-19,1,0.004885418870829605,0.004885418870829605,1.2176283267947914,3.346280366752181
